source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note,source_label
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,14.093466730304105,91.75152848495118,4.91830268809265,18.0071,blind_harmonic_sum,0.804701,0.9050,0.0207,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.2,36.51,3500.0,VALID,28.75,1155083.3078066139,14.093466730304105,91.75152848495118,4.91830268809265,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,15.303466730304105,30.103244631846717,3.7320142404292813,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,15.303466730304105,30.103244631846717,3.7320142404292813,18.0071,blind_harmonic_sum,0.804701,0.8650,0.0242,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.35,37.72,3500.0,VALID,29.96,1155083.3078066139,15.303466730304105,30.103244631846717,3.7320142404292813,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,16.07346673030411,14.811986511158949,2.9974660879612096,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,16.07346673030411,14.811986511158949,2.9974660879612096,18.0071,blind_harmonic_sum,0.804701,0.9250,0.0186,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,30.730000000000004,1155083.3078066139,16.07346673030411,14.811986511158949,2.9974660879612096,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,16.813466730304103,7.4922680706016935,2.322559237093814,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,0.5,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,16.813466730304103,7.4922680706016935,2.322559237093814,18.0071,blind_harmonic_sum,0.804701,0.9150,0.0197,200,42,,control: population-implausible in quiescent elliptical host
