source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note
RGB,2000.0,100.0,10000000000.0,0.5,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,21.770376743312163,0.07795595615531031,0.08150254129777026,18.0071,blind_harmonic_sum,0.804701,0.3000,0.0324,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,21.770376743312163,0.07795595615531031,0.08150254129777026,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,23.28037674331216,0.019402125198084562,0.020863836622107078,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,23.28037674331216,0.019402125198084562,0.020863836622107078,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,23.28037674331216,0.019402125198084562,0.020863836622107078,18.0071,oracle_single_freq,0.093194,0.5900,0.0348,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,24.79037674331216,0.0048289121289484035,0.005230306521758144,18.0071,global_max,0.427687,0.0150,0.0086,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,24.79037674331216,0.0048289121289484035,0.005230306521758144,18.0071,blind_harmonic_sum,0.804701,0.0150,0.0086,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,24.79037674331216,0.0048289121289484035,0.005230306521758144,18.0071,oracle_single_freq,0.093194,0.0650,0.0174,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,25.590376743312163,0.0023112626580964737,0.0025065260411014736,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,25.590376743312163,0.0023112626580964737,0.0025065260411014736,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,10000000000.0,0.5,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,25.590376743312163,0.0023112626580964737,0.0025065260411014736,18.0071,oracle_single_freq,0.093194,0.0150,0.0086,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,22.270376743312163,0.049186883082168974,0.05213213102376616,18.0071,global_max,0.427687,0.2250,0.0295,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,22.270376743312163,0.049186883082168974,0.05213213102376616,18.0071,blind_harmonic_sum,0.804701,0.0850,0.0197,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,22.270376743312163,0.049186883082168974,0.05213213102376616,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,23.78037674331216,0.01224191339225568,0.013210789896141552,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,23.78037674331216,0.01224191339225568,0.013210789896141552,18.0071,blind_harmonic_sum,0.804701,0.0150,0.0086,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,23.78037674331216,0.01224191339225568,0.013210789896141552,18.0071,oracle_single_freq,0.093194,0.2350,0.0300,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,25.29037674331216,0.00304683757360948,0.0033030325132471436,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,25.29037674331216,0.00304683757360948,0.0033030325132471436,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,25.29037674331216,0.00304683757360948,0.0033030325132471436,18.0071,oracle_single_freq,0.093194,0.0350,0.0130,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,26.090376743312163,0.0014583081491487833,0.0015821845790856012,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,26.090376743312163,0.0014583081491487833,0.0015821845790856012,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,10000000000.0,1.0,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,26.090376743312163,0.0014583081491487833,0.0015821845790856012,18.0071,oracle_single_freq,0.093194,0.0150,0.0086,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,23.270376743312163,0.019581650852187965,0.021055027454654377,18.0071,global_max,0.427687,0.0250,0.0110,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,23.270376743312163,0.019581650852187965,0.021055027454654377,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,0.5,38.49,3118.1455134911876,VALID,34.97742501084005,303962.00952271017,23.270376743312163,0.019581650852187965,0.021055027454654377,18.0071,oracle_single_freq,0.093194,0.5400,0.0352,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,24.78037674331216,0.004873593502751872,0.005278584498313259,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,24.78037674331216,0.004873593502751872,0.005278584498313259,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,1.0,40.0,3118.1455134911876,VALID,36.48742501084005,303962.00952271017,24.78037674331216,0.004873593502751872,0.005278584498313259,18.0071,oracle_single_freq,0.093194,0.0200,0.0099,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,26.29037674331216,0.0012129678855657532,0.0013161650768564507,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,26.29037674331216,0.0012129678855657532,0.0013161650768564507,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,2.0,41.51,3118.1455134911876,VALID,37.99742501084005,303962.00952271017,26.29037674331216,0.0012129678855657532,0.0013161650768564507,18.0071,oracle_single_freq,0.093194,0.0300,0.0121,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,27.090376743312163,0.0005805629310527297,0.0006301552886782173,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,27.090376743312163,0.0005805629310527297,0.0006301552886782173,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,10000000000.0,2.0,19.0,2.9,42.31,3118.1455134911876,VALID,38.79742501084005,303962.00952271017,27.090376743312163,0.0005805629310527297,0.0006301552886782173,18.0071,oracle_single_freq,0.093194,0.0400,0.0139,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,20.939243748081786,0.16761099366826454,0.16824543861236813,18.0071,global_max,0.427687,0.9900,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,20.939243748081786,0.16761099366826454,0.16824543861236813,18.0071,blind_harmonic_sum,0.804701,0.6250,0.0342,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,20.939243748081786,0.16761099366826454,0.16824543861236813,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,22.449243748081784,0.04171598482158444,0.04437332083032214,18.0071,global_max,0.427687,0.1000,0.0212,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,22.449243748081784,0.04171598482158444,0.04437332083032214,18.0071,blind_harmonic_sum,0.804701,0.0550,0.0161,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,22.449243748081784,0.04171598482158444,0.04437332083032214,18.0071,oracle_single_freq,0.093194,0.9650,0.0130,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,23.959243748081782,0.010382513411255775,0.011214553303271773,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,23.959243748081782,0.010382513411255775,0.011214553303271773,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,23.959243748081782,0.010382513411255775,0.011214553303271773,18.0071,oracle_single_freq,0.093194,0.1800,0.0272,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,24.759243748081786,0.004969383352570362,0.005382077665961261,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,24.759243748081786,0.004969383352570362,0.005382077665961261,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,20000000000.0,0.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,24.759243748081786,0.004969383352570362,0.005382077665961261,18.0071,oracle_single_freq,0.093194,0.0300,0.0121,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,21.439243748081786,0.10575538747061466,0.10914766004997627,18.0071,global_max,0.427687,0.9150,0.0197,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,21.439243748081786,0.10575538747061466,0.10914766004997627,18.0071,blind_harmonic_sum,0.804701,0.4800,0.0353,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,21.439243748081786,0.10575538747061466,0.10914766004997627,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,22.949243748081784,0.026321007005402967,0.028208045620379384,18.0071,global_max,0.427687,0.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,22.949243748081784,0.026321007005402967,0.028208045620379384,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,22.949243748081784,0.026321007005402967,0.028208045620379384,18.0071,oracle_single_freq,0.093194,0.7750,0.0295,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,24.459243748081782,0.0065509230909959375,0.007089378657755209,18.0071,global_max,0.427687,0.0300,0.0121,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,24.459243748081782,0.0065509230909959375,0.007089378657755209,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,24.459243748081782,0.0065509230909959375,0.007089378657755209,18.0071,oracle_single_freq,0.093194,0.0200,0.0099,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,25.259243748081786,0.003135468923841877,0.003398966233303256,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,25.259243748081786,0.003135468923841877,0.003398966233303256,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,0.5,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,25.259243748081786,0.003135468923841877,0.003398966233303256,18.0071,oracle_single_freq,0.093194,0.0350,0.0130,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,21.939243748081786,0.06672713844293295,0.07013336012794276,18.0071,global_max,0.427687,0.6050,0.0346,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,21.939243748081786,0.06672713844293295,0.07013336012794276,18.0071,blind_harmonic_sum,0.804701,0.2700,0.0314,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,21.939243748081786,0.06672713844293295,0.07013336012794276,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,23.449243748081784,0.016607432684173622,0.017883201548528845,18.0071,global_max,0.427687,0.0150,0.0086,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,23.449243748081784,0.016607432684173622,0.017883201548528845,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,23.449243748081784,0.016607432684173622,0.017883201548528845,18.0071,oracle_single_freq,0.093194,0.3800,0.0343,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,24.959243748081782,0.004133353037388775,0.004478481829452729,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,24.959243748081782,0.004133353037388775,0.004478481829452729,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,24.959243748081782,0.004133353037388775,0.004478481829452729,18.0071,oracle_single_freq,0.093194,0.0350,0.0130,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,25.759243748081786,0.0019783471458874394,0.0021458412116365315,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,25.759243748081786,0.0019783471458874394,0.0021458412116365315,18.0071,blind_harmonic_sum,0.804701,0.0150,0.0086,200,42,
RGB,2000.0,100.0,20000000000.0,1.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,25.759243748081786,0.0019783471458874394,0.0021458412116365315,18.0071,oracle_single_freq,0.093194,0.0450,0.0147,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,22.939243748081786,0.02656455228464752,0.028465659521181363,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,22.939243748081786,0.02656455228464752,0.028465659521181363,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,34.97742501084005,412356.1774981991,22.939243748081786,0.02656455228464752,0.028465659521181363,18.0071,oracle_single_freq,0.093194,0.8250,0.0269,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,24.449243748081784,0.0066115380360540306,0.007154760207123172,18.0071,global_max,0.427687,0.0150,0.0086,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,24.449243748081784,0.0066115380360540306,0.007154760207123172,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,36.48742501084005,412356.1774981991,24.449243748081784,0.0066115380360540306,0.007154760207123172,18.0071,oracle_single_freq,0.093194,0.0650,0.0174,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,25.959243748081782,0.001645517482613549,0.0017851295779440447,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,25.959243748081782,0.001645517482613549,0.0017851295779440447,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,37.99742501084005,412356.1774981991,25.959243748081782,0.001645517482613549,0.0017851295779440447,18.0071,oracle_single_freq,0.093194,0.0200,0.0099,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,26.759243748081786,0.0007875941846218355,0.0008547829540271079,18.0071,global_max,0.427687,0.0250,0.0110,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,26.759243748081786,0.0007875941846218355,0.0008547829540271079,18.0071,blind_harmonic_sum,0.804701,0.0150,0.0086,200,42,
RGB,2000.0,100.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,38.79742501084005,412356.1774981991,26.759243748081786,0.0007875941846218355,0.0008547829540271079,18.0071,oracle_single_freq,0.093194,0.0300,0.0121,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,19.98820367308754,0.4024561152118549,0.3672232011671681,18.0071,global_max,0.427687,0.9950,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,19.98820367308754,0.4024561152118549,0.3672232011671681,18.0071,blind_harmonic_sum,0.804701,0.8550,0.0249,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,19.98820367308754,0.4024561152118549,0.3672232011671681,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,21.498203673087538,0.10016558476325281,0.10364513820682489,18.0071,global_max,0.427687,0.8900,0.0221,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,21.498203673087538,0.10016558476325281,0.10364513820682489,18.0071,blind_harmonic_sum,0.804701,0.4850,0.0353,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,21.498203673087538,0.10016558476325281,0.10364513820682489,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,23.008203673087536,0.024929784867805733,0.026735285213662245,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,23.008203673087536,0.024929784867805733,0.026735285213662245,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,23.008203673087536,0.024929784867805733,0.026735285213662245,18.0071,oracle_single_freq,0.093194,0.7850,0.0290,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,23.80820367308754,0.01193214523286132,0.012878480026910447,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,23.80820367308754,0.01193214523286132,0.012878480026910447,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,0.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,23.80820367308754,0.01193214523286132,0.012878480026910447,18.0071,oracle_single_freq,0.093194,0.1850,0.0275,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,20.48820367308754,0.25393264172388663,0.2456855196392122,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,20.48820367308754,0.25393264172388663,0.2456855196392122,18.0071,blind_harmonic_sum,0.804701,0.7900,0.0288,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,20.48820367308754,0.25393264172388663,0.2456855196392122,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,21.998203673087538,0.0632002113705277,0.06653763568752766,18.0071,global_max,0.427687,0.4550,0.0352,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,21.998203673087538,0.0632002113705277,0.06653763568752766,18.0071,blind_harmonic_sum,0.804701,0.1800,0.0272,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,21.998203673087538,0.0632002113705277,0.06653763568752766,18.0071,oracle_single_freq,0.093194,0.9900,0.0070,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,23.508203673087536,0.015729630858653205,0.016945304681978274,18.0071,global_max,0.427687,0.0150,0.0086,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,23.508203673087536,0.015729630858653205,0.016945304681978274,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,23.508203673087536,0.015729630858653205,0.016945304681978274,18.0071,oracle_single_freq,0.093194,0.3450,0.0336,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,24.30820367308754,0.007528674670078177,0.008143537960340182,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,24.30820367308754,0.007528674670078177,0.008143537960340182,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,0.5,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,24.30820367308754,0.007528674670078177,0.008143537960340182,18.0071,oracle_single_freq,0.093194,0.0750,0.0186,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,20.98820367308754,0.16022066529894385,0.16135149161831383,18.0071,global_max,0.427687,0.9800,0.0099,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,20.98820367308754,0.16022066529894385,0.16135149161831383,18.0071,blind_harmonic_sum,0.804701,0.6800,0.0330,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,20.98820367308754,0.16022066529894385,0.16135149161831383,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,22.498203673087538,0.03987663753693506,0.04245455301919791,18.0071,global_max,0.427687,0.0950,0.0207,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,22.498203673087538,0.03987663753693506,0.04245455301919791,18.0071,blind_harmonic_sum,0.804701,0.0800,0.0192,200,42,
